region,ingredient,usage_count
Molise,breadcrumb,14
Molise,parmigiano cheese,13
Molise,bell pepper,13
Molise,milk,12
Molise,pecorino cheese,11
Molise,carrot,10
Molise,brewer's yeast,10
Molise,tomato,10
Molise,basil,9
Molise,potato,8
Molise,tomato sauce,8
Molise,butter,8
Molise,lemon,7
Molise,stale bread,7
Molise,nutmeg,7
Molise,polenta flour,7
Molise,scamorza,6
Molise,warm water,6
Molise,red wine,6
Molise,peeled tomato,6
Molise,frying oil,6
Molise,lemon zest,6
Molise,lard,6
Molise,egg yolk,6
Molise,wild chicory,6
Molise,ground veal,5
Molise,salted anchovy,5
Molise,remilled semolina flour,5
Molise,rosemary,5
Molise,white wine vinegar,5
Molise,bay leaf,4
Molise,free-range hen,4
Molise,oregano,4
Molise,grated pecorino cheese,4
Molise,lardo,4
Molise,hot water,4
Molise,mussel,4
Molise,white onion,4
Molise,sourdough starter,4
Molise,pork rind,4
Molise,honey,4
Molise,fennel seed,3
Molise,baking powder,3
Molise,lukewarm water,3
Molise,pancetta,3
Molise,cherry tomato,3
Molise,mixed fish soup,3
Molise,walnut,3
Molise,scallion,3
Molise,prosciutto,3
Molise,ground cinnamon,3
Molise,cinnamon stick,3
Molise,vinegar,3
Molise,prosciutto crudo,3
Molise,parmigiano or pecorino cheese,3
Molise,caciocavallo,3
Molise,grated parmigiano cheese,3
Molise,clove,3
Molise,rosemary sprig,3
Molise,chestnut,2
Molise,sweet pepper,2
Molise,chicken,2
Molise,tomato paste,2
Molise,escarole,2
Molise,saffron,2
Molise,remilled semolina,2
Molise,pickled pepper,2
Molise,rice,2
Molise,tomato passata,2
Molise,untreated lemon,2
Molise,pork rib,2
Molise,raisin,2
Molise,pig's ear,2
Molise,pig's trotter,2
Molise,aged pecorino cheese,2
Molise,aged cow's milk cheese,2
Molise,orange zest,2
Molise,dried chili pepper,2
Molise,cured pancetta,2
Molise,almond,2
Molise,unsweetened cocoa powder,2
Molise,powdered sugar,2
Molise,shelled almond,2
Molise,orange,2
Molise,primo sale cheese,2
Molise,hard-boiled egg,2
Molise,mosto cotto,2
Molise,cardoon,2
Molise,cauliflower,2
Molise,ricotta,2
Molise,cow's milk cheese,2
Molise,white celery,1
Molise,octopus,1
Molise,white pepper,1
Molise,hake,1
Molise,mountain lentil,1
Molise,white escarole,1
Molise,black spaghetti (whole wheat),1
Molise,large lemon,1
Molise,torpedo ray,1
Molise,pigeon,1
Molise,sage,1
Molise,salt and pepper,1
Molise,boiled chestnut,1
Molise,cheese,1
Molise,sausage,1
Molise,young turkey,1
Molise,black olive,1
Molise,desalted salted cod,1
Molise,dried plum,1
Molise,anchovy fillet,1
Molise,eel,1
Molise,chopped spaghetti,1
Molise,salted cod,1
Molise,spaghetti,1
Molise,lamb pluck,1
Molise,chili powder,1
Molise,"intense, full-bodied red wine",1
Molise,anchovy,1
Molise,truffle,1
Molise,"firm, aged scamorza cheese",1
Molise,horse mackerel (sauri),1
Molise,copertella beef,1
Molise,fresh wild mint leaf,1
Molise,dried 'a mmurecene' bean,1
Molise,semolina flour,1
Molise,vanilla,1
Molise,sour cherry jam,1
Molise,vanillin,1
Molise,corn oil,1
Molise,thornback ray,1
Molise,cured pork liver sausage,1
Molise,cured pork sausage,1
Molise,cockerel giblet,1
Molise,cockerel,1
Molise,baby octopus,1
Molise,grated grana padano,1
Molise,tuna in oil,1
Molise,pork sausage,1
Molise,fontina,1
Molise,semi-aged pecorino cheese,1
Molise,pine nut,1
Molise,caper,1
Molise,green olive,1
Molise,smooth-leaf escarole,1
Molise,sultana raisin,1
Molise,anchovy fillet in oil,1
Molise,boiling water,1
Molise,pig's tail,1
Molise,dried red pinto bean,1
Molise,milk liqueur,1
Molise,paper cup,1
Molise,fresh edible herb leaf,1
Molise,alchermes liqueur,1
Molise,vov liqueur,1
Molise,sugar syrup,1
Molise,liqueur,1
Molise,custard,1
Molise,green pepper,1
Molise,black truffle,1
Molise,penne,1
Molise,borlotti bean,1
Molise,wild chicory or turnip green,1
Molise,small fish soup,1
Molise,thyme,1
Molise,candied fruit,1
Molise,chard,1
Molise,yellow pumpkin,1
Molise,pork with bone and rind,1
Molise,dry pork sausage,1
Molise,country bread loaf,1
Molise,coffee powder,1
Molise,dark chocolate,1
Molise,lamb tripe,1
Molise,egg white,1
Molise,warm milk,1
Molise,baker's ammonia,1
Molise,mutton (or large lamb),1
Molise,bread crust,1
Molise,ventricina,1
Molise,eggplant,1
Molise,cotechino,1
Molise,lentil,1
Molise,durum wheat semolina,1
Molise,lampascione,1
Molise,dry sausage and prosciutto,1
Molise,wheat kernel,1
Molise,long lettuce leaf,1
Molise,caul fat (omento),1
Molise,lamb intestine,1
Molise,lamb or kid coratella,1
Molise,muscari (lampascioni),1
Molise,lamb,1
Molise,anchovy in oil,1
Molise,dried grape,1
Molise,fig,1
Molise,salted cod fillet,1
Molise,black broccoli,1
Molise,lupini clam,1
Molise,sweet green pepper,1
Molise,mixed fish,1
Molise,black and green olive,1
Molise,tortarello,1
Molise,tarallo,1
Molise,lard or strutto,1
Molise,parsley sprig,1
Molise,grated aged goat and cow cheese,1
Molise,capon giblet,1
Molise,capon,1
Molise,small round artichoke,1
Molise,turkey broth,1
Molise,fior di latte,1
Molise,minced meat,1
Molise,capon meat,1
Molise,vanillin sachet,1
Molise,mutton,1
Molise,tomato pulp,1
Molise,catalogna,1
Molise,turnip green,1
Molise,herbs,1
Molise,prosciutto lard,1
Molise,wild boar pulp,1
Molise,cavatelli,1
Molise,green cabbage,1
Molise,cannellini bean,1
Molise,dried cannellini bean,1
Molise,hen broth,1
Molise,broth,1
Molise,celery heart,1
Molise,rabbit,1
Molise,leg of goat,1
Molise,"aromatic herbs (sage, rosemary, bay leaf)",1
Molise,"mixed ground meat (pork, veal)",1
Molise,boneless lamb leg,1
Molise,béchamel sauce,1
Molise,emmental,1
Molise,mortadella,1
Molise,salami,1
Molise,cured ham,1
Molise,prosciutto cotto,1
Molise,pea,1
Molise,mushroom,1
Molise,meat broth,1
Molise,egg tagliolini,1
Molise,hen,1
Molise,veal,1
Molise,farfalline pasta,1
Molise,wild fennel seed,1
Molise,orange slice,1
Molise,caul fat (omento or rezza),1
Molise,pork liver,1
Molise,veal liver,1
Molise,sheep's milk ricotta,1
Molise,trout,1
Molise,zucchini flower,1
Molise,porcini mushroom,1
Molise,prosciutto cotto or prosciutto crudo,1
Molise,hen giblet,1
Molise,free-range chicken meat,1
Molise,new potato,1
Molise,eye of round or shoulder clod,1
Piemonte,salt,130
Piemonte,butter,93
Piemonte,black pepper,81
Piemonte,olive oil,68
Piemonte,onion,59
Piemonte,wheat flour,52
Piemonte,garlic,51
Piemonte,egg,47
Piemonte,parsley,40
Piemonte,sugar,37
Piemonte,carrot,31
Piemonte,celery,31
Piemonte,milk,28
Piemonte,broth,27
Piemonte,egg yolk,26
Piemonte,white wine,24
Piemonte,parmigiano cheese,24
Piemonte,sage,22
Piemonte,bay leaf,21
Piemonte,breadcrumb,18
Piemonte,water,17
Piemonte,nutmeg,17
Piemonte,potato,16
Piemonte,rosemary,16
Piemonte,lardo,16
Piemonte,grated parmigiano cheese,16
Piemonte,rice,15
Piemonte,cream,14
Piemonte,leek,13
Piemonte,lemon zest,12
Piemonte,vinegar,12
Piemonte,clove,12
Piemonte,lemon,11
Piemonte,meat broth,11
Piemonte,tomato sauce,9
Piemonte,fontina,8
Piemonte,tomato,8
Piemonte,salted anchovy,7
Piemonte,raisin,7
Piemonte,red wine,7
Piemonte,zucchini,6
Piemonte,rum,6
Piemonte,baking powder,6
Piemonte,vanilla,6
Piemonte,ground cinnamon,6
Piemonte,bell pepper,6
Piemonte,caper,6
Piemonte,anchovy,6
Piemonte,marsala wine,6
Piemonte,powdered sugar,5
Piemonte,tomato paste,5
Piemonte,egg white,5
Piemonte,rabbit,5
Piemonte,pancetta,5
Piemonte,savoy cabbage,5
Piemonte,anchovy fillet,5
Piemonte,white wine vinegar,5
Piemonte,sausage,5
Piemonte,grana padano,5
Piemonte,basil,5
Piemonte,chili pepper,5
Piemonte,polenta flour,4
Piemonte,amaretti cookie,4
Piemonte,dark chocolate,4
Piemonte,pork rind,4
Piemonte,herbs,4
Piemonte,chicken liver,4
Piemonte,barolo wine,4
Piemonte,pork loin,4
Piemonte,lemon juice,4
Piemonte,cocoa powder,4
Piemonte,spinach,4
Piemonte,chard,4
Piemonte,vegetable broth,4
Piemonte,juniper berry,4
Piemonte,bread slice,3
Piemonte,cinnamon stick,3
Piemonte,hard-boiled egg yolk,3
Piemonte,walnut,3
Piemonte,frying oil,3
Piemonte,sultana raisin,3
Piemonte,rosemary sprig,3
Piemonte,vanilla sugar,3
Piemonte,shallot,3
Piemonte,barbera wine,3
Piemonte,white truffle,3
Piemonte,pine nut,3
Piemonte,toma,3
Piemonte,sheep's milk ricotta,3
Piemonte,potato starch,3
Piemonte,marjoram,3
Piemonte,sweetbread,3
Piemonte,fish broth,3
Piemonte,zucchini flower,3
Piemonte,yellow pumpkin,3
Piemonte,ricotta,3
Piemonte,bread crouton,3
Piemonte,salame duja,3
Piemonte,chestnut,3
Piemonte,hard-boiled egg,3
Piemonte,tuna in oil,2
Piemonte,salted caper,2
Piemonte,borlotti bean,2
Piemonte,lard,2
Piemonte,vanillin,2
Piemonte,toasted hazelnut,2
Piemonte,reinette apple,2
Piemonte,almond,2
Piemonte,fresh chestnut,2
Piemonte,topinambur,2
Piemonte,bouquet garni,2
Piemonte,pig's trotter,2
Piemonte,champignon mushroom,2
Piemonte,sweetened cocoa powder,2
Piemonte,veal shank,2
Piemonte,veal,2
Piemonte,stale bread,2
Piemonte,amaretti,2
Piemonte,yellow peach,2
Piemonte,pea,2
Piemonte,prosciutto cotto,2
Piemonte,lung,2
Piemonte,mustard,2
Piemonte,spices,2
Piemonte,frog,2
Piemonte,perch fillet,2
Piemonte,baldo or carnaroli rice,2
Piemonte,beef marrow,2
Piemonte,porcini mushroom,2
Piemonte,pork rib,2
Piemonte,lukewarm water,2
Piemonte,ground veal,2
Piemonte,chicken,2
Piemonte,yellow polenta,2
Piemonte,scallion,2
Piemonte,thyme,2
Piemonte,rabbit meat,2
Piemonte,chopped parsley,2
Piemonte,tagliatelle,2
Piemonte,dried chestnut,2
Piemonte,dark rum,2
Piemonte,coffee,2
Piemonte,celery heart,2
Piemonte,veal spinal cord,2
Piemonte,veal brain,2
Piemonte,salsiccia,2
Piemonte,pork,2
Piemonte,red wine vinegar,2
Piemonte,marsala,2
Piemonte,lamb leg,2
Piemonte,acacia and elderflower blossom,1
Piemonte,gruyère,1
Piemonte,warm water,1
Piemonte,dry marsala,1
Piemonte,veal round (girello),1
Piemonte,trout,1
Piemonte,white wine or marsala,1
Piemonte,white potato,1
Piemonte,flowering basil,1
Piemonte,prosciutto crudo,1
Piemonte,veal trotter,1
Piemonte,tripe,1
Piemonte,grappa,1
Piemonte,brandy,1
Piemonte,unsweetened cocoa powder,1
Piemonte,pumpkin pulp,1
Piemonte,yeast,1
Piemonte,artichoke heart,1
Piemonte,large sage leaf,1
Piemonte,nutmeg powder,1
Piemonte,pig's tail,1
Piemonte,pig's ear,1
Piemonte,aromatic bouquet,1
Piemonte,cannellini bean,1
Piemonte,candied fruit,1
Piemonte,brewer's yeast,1
Piemonte,tench,1
Piemonte,duck breast,1
Piemonte,bitter almond,1
Piemonte,toasted hazelnut grit,1
Piemonte,toasted hazelnut paste,1
Piemonte,white chocolate,1
Piemonte,whipping cream,1
Piemonte,donkey meat,1
Piemonte,langhe wine,1
Piemonte,pitted olive,1
Piemonte,stockfish,1
Piemonte,starch,1
Piemonte,large savoy cabbage leaf,1
Piemonte,brown butter,1
Piemonte,bagna cauda,1
Piemonte,tender cardoon,1
Piemonte,wine vinegar,1
Piemonte,tarragon,1
Piemonte,small pickled gherkin,1
Piemonte,veal cover cut,1
Piemonte,heart,1
Piemonte,buckwheat flour,1
Piemonte,pickled caper,1
Piemonte,veal kidney,1
Piemonte,gizzard,1
Piemonte,fino or superfino rice,1
Piemonte,chicken broth,1
Piemonte,watercress,1
Piemonte,seed oil,1
Piemonte,vialone nano rice,1
Piemonte,lake tench,1
Piemonte,saffron,1
Piemonte,sant'andrea rice,1
Piemonte,spicy gorgonzola,1
Piemonte,sweet gorgonzola,1
Piemonte,arborio or carnaroli rice,1
Piemonte,"toma del maccagno, bettelmatt, or fontina cheese",1
Piemonte,balilla rice or other originario rice,1
Piemonte,mountain pansies (malastre),1
Piemonte,hunchback cardoon,1
Piemonte,broccoli,1
Piemonte,"chard, spinach, or wild herbs",1
Piemonte,black truffle,1
Piemonte,quail,1
Piemonte,chopped herb mix,1
Piemonte,béchamel sauce,1
Piemonte,fresh porcini mushroom,1
Piemonte,crayfish,1
Piemonte,cured pancetta,1
Piemonte,ajucche (rampion),1
Piemonte,crumbled sponge cake,1
Piemonte,almond paste,1
Piemonte,almond flour,1
Piemonte,cornstarch,1
Piemonte,robiola di roccaverano,1
Piemonte,crema di latte,1
Piemonte,crostoni,1
Piemonte,partridge,1
Piemonte,martin sec or williams pear,1
Piemonte,celery leaf,1
Piemonte,ready-made gelatin,1
Piemonte,corn flour,1
Piemonte,fresh lard,1
Piemonte,ravisse,1
Piemonte,malga cheese,1
Piemonte,ditalini pasta,1
Piemonte,chive,1
Piemonte,gelatin sheet,1
Piemonte,vanilla extract,1
Piemonte,dried borlotti bean,1
Piemonte,superfino rice,1
Piemonte,fernet,1
Piemonte,sweet pear,1
Piemonte,pork ossobuco,1
Piemonte,young goose,1
Piemonte,baking soda,1
Piemonte,bread crostini,1
Piemonte,dried mushroom,1
Piemonte,chickpea,1
Piemonte,beef broth,1
Piemonte,pumpkin,1
Piemonte,luvertìn (wild hop shoots),1
Piemonte,rônséle (tender poppy plants),1
Piemonte,veal lung,1
Piemonte,beer,1
Piemonte,lentil,1
Piemonte,dried bean,1
Piemonte,salted cod,1
Piemonte,hazelnut grain,1
Piemonte,mascarpone,1
Piemonte,ladyfinger,1
Piemonte,snail,1
Piemonte,wine,1
Piemonte,hare,1
Piemonte,mayonnaise,1
Piemonte,tuna,1
Piemonte,thinly sliced beef,1
Piemonte,sweet and sour gherkin,1
Piemonte,caesar's mushroom,1
Piemonte,radish,1
Piemonte,sunflower oil,1
Piemonte,apple,1
Piemonte,cucumber,1
Piemonte,zander,1
Piemonte,pork caul fat or omentum,1
Piemonte,lean pork pulp (or sausage),1
Piemonte,pork liver,1
Piemonte,parsley stalk,1
Piemonte,cotechino sausage,1
Piemonte,hen,1
Piemonte,calf's head,1
Piemonte,tongue,1
Piemonte,oxtail,1
Piemonte,mixed veal cut,1
Piemonte,durum wheat semolina,1
Piemonte,dry amaretti cookie,1
Piemonte,young calf's liver,1
Piemonte,veal steak,1
Piemonte,cipolline d'ivrea,1
Piemonte,grignolino wine,1
Piemonte,mixed pork and veal stew meat,1
Piemonte,dark chocolate shaving,1
Piemonte,grated grana padano,1
Piemonte,minced veal,1
Piemonte,fresh sage,1
Piemonte,cold water,1
Piemonte,salami or sausage,1
Piemonte,fresh seasonal vegetable,1
Piemonte,fresh veal or young beef,1
Piemonte,savoy cabbage leaf,1
Piemonte,white risotto,1
Piemonte,veal rump,1
Piemonte,roast dripping,1
Piemonte,cabbage,1
Piemonte,pork neck,1
Piemonte,veal neck,1
Piemonte,escarole (endive),1
Piemonte,rabbit leg,1
Piemonte,veal pulp,1
Piemonte,duck,1
Piemonte,white pepper,1
Piemonte,eel,1
Piemonte,moscato wine,1
Piemonte,sour cherry jam,1
Piemonte,candied citron and orange,1
Piemonte,untreated lemon,1
Piemonte,whipped cream,1
Piemonte,asparagus,1
Piemonte,giardiniera,1
Piemonte,green asparagus,1
Piemonte,peeled almond,1
Piemonte,cold butter,1
Piemonte,spanish red anchovy,1
Piemonte,walnut oil,1
Piemonte,sweet pepper,1
Piemonte,clof,1
Piemonte,stone-ground polenta,1
Piemonte,barbera d’asti wine,1
Piemonte,wild boar pulp,1
Piemonte,beef,1
Piemonte,bean,1
Piemonte,toasted bread slice,1
Piemonte,white tripe,1
Piemonte,cheese,1
Piemonte,cooked sausage,1
Piemonte,parmigiano cheese or toma,1
Piemonte,cognac,1
Piemonte,vanillin sachet,1
Piemonte,mostarda di frutta,1
Piemonte,capon,1
Piemonte,kid goat meat,1
Piemonte,artichoke,1
Piemonte,lemon juice or vinegar,1
Piemonte,cardoon,1
Piemonte,flaked fleur de sel,1
Piemonte,veal pulp (round or topside),1
Piemonte,chicken breast,1
Piemonte,veal sirloin,1
Piemonte,dried plum,1
Piemonte,martin sech pear,1
Piemonte,"aromatic herbs (parsley, sage, rosemary, thyme)",1
Piemonte,breadcrumbs from a stale roll,1
Piemonte,borettane onion,1
Piemonte,rolled pork rind,1
Piemonte,dried chickpea,1
Piemonte,rabbit liver,1
Piemonte,candied orange,1
Piemonte,torrone,1
Piemonte,marsala and cognac mix,1
Piemonte,honey,1
Piemonte,veal liver,1
Piemonte,chanterelle mushroom,1
Piemonte,pike-perch,1
Piemonte,egg fettuccine,1
Piemonte,pickled mushroom,1
Piemonte,beef fillet,1
Piemonte,"chicken combs, wattles, and unlaid egg",1
Puglia,olive oil,76
Puglia,salt,64
Puglia,garlic,34
Puglia,black pepper,34
Puglia,wheat flour,32
Puglia,parsley,31
Puglia,onion,27
Puglia,breadcrumb,22
Puglia,sugar,21
Puglia,egg,20
Puglia,tomato,14
Puglia,chili pepper,13
Puglia,pecorino cheese,12
Puglia,water,12
Puglia,white wine,10
Puglia,tomato sauce,10
Puglia,celery,9
Puglia,potato,9
Puglia,grated pecorino cheese,7
Puglia,butter,6
Puglia,ground cinnamon,6
Puglia,almond,6
Puglia,lemon zest,6
Puglia,caper,6
Puglia,oregano,6
Puglia,brewer's yeast,6
Puglia,salted anchovy,6
Puglia,baking powder,5
Puglia,tomato passata,5
Puglia,mussel,5
Puglia,lemon,4
Puglia,egg yolk,4
Puglia,basil,4
Puglia,dark chocolate,4
Puglia,milk,4
Puglia,pecorino pugliese,4
Puglia,peeled tomato,3
Puglia,ricotta,3
Puglia,black olive,3
Puglia,lemon juice,3
Puglia,powdered sugar,3
Puglia,sausage,3
Puglia,lamb,3
Puglia,pitted black olive,3
Puglia,frying oil,3
Puglia,chickpea,3
Puglia,mozzarella,3
Puglia,eggplant,3
Puglia,cherry tomato,3
Puglia,stale bread,3
Puglia,vinegar,3
Puglia,white onion,2
Puglia,ricotta forte,2
Puglia,lukewarm water,2
Puglia,semolina flour,2
Puglia,carrot,2
Puglia,grated pecorino pugliese,2
Puglia,pancetta,2
Puglia,warm water,2
Puglia,red wine,2
Puglia,orange zest,2
Puglia,walnut,2
Puglia,mosto cotto,2
Puglia,scamorza,2
Puglia,cuttlefish,2
Puglia,alcohol,2
Puglia,vegetable broth,2
Puglia,octopus,2
Puglia,arugula,2
Puglia,honey,2
Puglia,anchovy,2
Puglia,vincotto,2
Puglia,candied orange,2
Puglia,rabbit,2
Puglia,bell pepper,2
Puglia,lampascioni,2
Puglia,linguine,2
Puglia,pork,1
Puglia,artichoke,1
Puglia,bread,1
Puglia,pumpkin,1
Puglia,pearl barley,1
Puglia,cooked legume,1
Puglia,chili powder,1
Puglia,large slice of rustic bread,1
Puglia,dried bean,1
Puglia,catalogna chicory top,1
Puglia,sour cherry jam,1
Puglia,cherry acquavite,1
Puglia,vanillin,1
Puglia,unsweetened cocoa powder,1
Puglia,diced tomato,1
Puglia,black mussel,1
Puglia,rice,1
Puglia,mutton,1
Puglia,fresh zucchini,1
Puglia,handmade buckwheat strascinati,1
Puglia,cooked fig sugar,1
Puglia,vanilla sugar,1
Puglia,cooked chickpea,1
Puglia,tender artichoke,1
Puglia,colored sprinkle,1
Puglia,egg white,1
Puglia,sardine,1
Puglia,green bean,1
Puglia,mushroom,1
Puglia,lasagna,1
Puglia,monkfish,1
Puglia,orecchiette pasta,1
Puglia,tomato paste,1
Puglia,chicken,1
Puglia,beef,1
Puglia,horse meat,1
Puglia,white wine vinegar,1
Puglia,baking soda,1
Puglia,anchovy fillet in oil,1
Puglia,yellow pepper,1
Puglia,fresh leek,1
Puglia,small pasta,1
Puglia,mixed fish soup,1
Puglia,lentil,1
Puglia,ditalini or spaghetti,1
Puglia,mezzi ziti,1
Puglia,broccoli or cauliflower,1
Puglia,homemade pasta,1
Puglia,white pepper,1
Puglia,clam,1
Puglia,fresh langoustine,1
Puglia,parmigiano cheese,1
Puglia,wafer,1
Puglia,sweet almond,1
Puglia,stale black bread,1
Puglia,vanilla,1
Puglia,yellow potato,1
Puglia,suckling lamb,1
Puglia,pea,1
Puglia,soaked baccalà,1
Puglia,pear jam,1
Puglia,candied fruit,1
Puglia,pastry cream,1
Puglia,jam,1
Puglia,horse meat slice,1
Puglia,squid,1
Puglia,grated grana padano,1
Puglia,ground pork and veal pulp,1
Puglia,allspice,1
Puglia,sweetened white dried fig,1
Puglia,lamb pulp,1
Puglia,capunti pasta,1
Puglia,cardoon,1
Puglia,colored sprinkles (anicini),1
Puglia,rosemary,1
Puglia,oyster,1
Puglia,acidulated water,1
Puglia,muscari,1
Puglia,broth,1
Puglia,locorotondo wine,1
Puglia,dark chocolate shaving,1
Puglia,sheep's milk ricotta,1
Puglia,bay leaf,1
Puglia,sweet pecorino cheese,1
Puglia,white fava bean,1
Puglia,loane,1
Puglia,chicory,1
Puglia,dried fava bean,1
Puglia,sheep rib,1
Puglia,focaccia dough,1
Puglia,lardelli and lard,1
Puglia,cinnamon stick,1
Puglia,candied citron,1
Puglia,ripe pomegranate,1
Puglia,soft wheat,1
Puglia,dried white fava bean,1
Puglia,lagane pasta,1
Puglia,lampascione,1
Puglia,meat broth,1
Puglia,nutmeg,1
Puglia,provola,1
Puglia,prosciutto cotto,1
Puglia,small meatball,1
Puglia,egg pasta,1
Puglia,cornstarch,1
Puglia,shelled almond,1
Puglia,shrimp,1
Puglia,calamari,1
Puglia,"mortadella, homemade salami, or small meatball",1
Puglia,maccheroni,1
Puglia,wine vinegar,1
Puglia,lamb caul fat,1
Puglia,kid or lamb offal and giblet,1
Puglia,white zucchini,1
Puglia,chard or spinach,1
Puglia,garden chicory,1
Puglia,fennel,1
Puglia,curly endive,1
Puglia,savoy cabbage,1
Puglia,prosciutto bone,1
Puglia,dried pea,1
Puglia,turnip green,1
Puglia,homemade orecchiette,1
Sardegna,salt,195
Sardegna,olive oil,172
Sardegna,garlic,128
Sardegna,onion,96
Sardegna,parsley,91
Sardegna,water,51
Sardegna,wheat flour,44
Sardegna,sugar,40
Sardegna,egg,38
Sardegna,black pepper,38
Sardegna,bay leaf,35
Sardegna,white wine,34
Sardegna,basil,32
Sardegna,chili pepper,32
Sardegna,tomato,30
Sardegna,sun-dried tomato,27
Sardegna,lard,24
Sardegna,celery,23
Sardegna,potato,23
Sardegna,carrot,20
Sardegna,lemon,16
Sardegna,breadcrumb,15
Sardegna,lemon zest,15
Sardegna,tomato pulp,13
Sardegna,vinegar,13
Sardegna,rosemary,13
Sardegna,wild fennel,12
Sardegna,tomato paste,12
Sardegna,milk,12
Sardegna,fava bean,12
Sardegna,lardo,11
Sardegna,peeled tomato,10
Sardegna,almond,10
Sardegna,white wine vinegar,9
Sardegna,egg white,8
Sardegna,saffron,8
Sardegna,tomato passata,8
Sardegna,tomato sauce,7
Sardegna,fresh pecorino cheese,7
Sardegna,walnut,7
Sardegna,vernaccia wine,7
Sardegna,egg yolk,7
Sardegna,sardinian spiny artichoke,7
Sardegna,peanut oil,6
Sardegna,thyme,6
Sardegna,powdered sugar,6
Sardegna,vegetable broth,6
Sardegna,saffron thread,6
Sardegna,honey,6
Sardegna,semolina,6
Sardegna,raisin,6
Sardegna,ground cinnamon,6
Sardegna,arborio rice,6
Sardegna,cheese,6
Sardegna,vanillin,6
Sardegna,orange zest,6
Sardegna,chickpea,5
Sardegna,cauliflower,5
Sardegna,baking powder,5
Sardegna,pancetta,5
Sardegna,red wine,5
Sardegna,partridge,5
Sardegna,butter,5
Sardegna,eel,5
Sardegna,mint,5
Sardegna,fine durum wheat semolina,5
Sardegna,sweet almond,5
Sardegna,brewer's yeast,5
Sardegna,lamb,5
Sardegna,pecorino sardo,4
Sardegna,dried chestnut,4
Sardegna,mussel,4
Sardegna,eggplant,4
Sardegna,marjoram,4
Sardegna,wildflower honey,4
Sardegna,lemon juice,4
Sardegna,oregano,4
Sardegna,mullet bottarga,4
Sardegna,sage,4
Sardegna,spaghetti,4
Sardegna,grated cow's milk cheese,4
Sardegna,meat broth,4
Sardegna,pecorino cheese,4
Sardegna,rosemary sprig,4
Sardegna,fresh pecorino sardo,4
Sardegna,orange blossom water,4
Sardegna,sugar sprinkle,4
Sardegna,scallion,4
Sardegna,carasau bread,3
Sardegna,savoy cabbage,3
Sardegna,parsley sprig,3
Sardegna,arselle clam,3
Sardegna,zucchini,3
Sardegna,pork rind,3
Sardegna,caper,3
Sardegna,green olive,3
Sardegna,broth,3
Sardegna,pine nut,3
Sardegna,olbia mussel,3
Sardegna,nutmeg,3
Sardegna,wild asparagus,3
Sardegna,baking soda,3
Sardegna,sausage,3
Sardegna,wild boar meat,3
Sardegna,vernaccia di oristano,3
Sardegna,spiny artichoke,3
Sardegna,squid,3
Sardegna,durum wheat semolina,3
Sardegna,cuttlefish,3
Sardegna,lukewarm water,3
Sardegna,wine vinegar,3
Sardegna,hot water,3
Sardegna,rice,3
Sardegna,carnaroli rice,3
Sardegna,dried bean,3
Sardegna,bread,3
Sardegna,white onion,3
Sardegna,ricotta,3
Sardegna,chard,3
Sardegna,frying oil,3
Sardegna,bitter almond,3
Sardegna,fresh mint leaf,3
Sardegna,barley semolina,3
Sardegna,dried fava bean,3
Sardegna,warm water,3
Sardegna,juniper berry,3
Sardegna,rabbit,3
Sardegna,stale bread,2
Sardegna,green bean,2
Sardegna,beef broth,2
Sardegna,bell pepper,2
Sardegna,cherry tomato,2
Sardegna,pork meat,2
Sardegna,clam,2
Sardegna,clove,2
Sardegna,sea crab,2
Sardegna,sardine,2
Sardegna,chili powder,2
Sardegna,semi-aged pecorino cheese,2
Sardegna,fine semolina,2
Sardegna,pork pulp,2
Sardegna,fish broth,2
Sardegna,artichoke,2
Sardegna,octopus,2
Sardegna,sheep's milk ricotta,2
Sardegna,skate,2
Sardegna,aged pecorino sardo,2
Sardegna,sardinian saffron,2
Sardegna,grated pecorino cheese,2
Sardegna,baby octopus,2
Sardegna,mutton leg,2
Sardegna,chickpea flour,2
Sardegna,orange,2
Sardegna,bean,2
Sardegna,fregola,2
Sardegna,fresh cheese in brine (casu e' murgia),2
Sardegna,hare,2
Sardegna,dogfish,2
Sardegna,myrtle berry,2
Sardegna,olive,2
Sardegna,nuragus wine,2
Sardegna,lard or pancetta,2
Sardegna,salted lardo,1
Sardegna,caul fat,1
Sardegna,small intestine,1
Sardegna,kid goat or suckling lamb coratella,1
Sardegna,borlotti bean,1
Sardegna,lardo with rind,1
Sardegna,semi-cured salsiccia,1
Sardegna,pig's head,1
Sardegna,fregula,1
Sardegna,aged pecorino cheese,1
Sardegna,peretta,1
Sardegna,grated peretta,1
Sardegna,pork rib,1
Sardegna,borage and cardoon,1
Sardegna,crustless bread,1
Sardegna,cow's milk cheese,1
Sardegna,spianata bread,1
Sardegna,picarel,1
Sardegna,veal meat,1
Sardegna,vermicelli,1
Sardegna,calamint,1
Sardegna,trout,1
Sardegna,wheat flour wafer,1
Sardegna,smoked pancetta,1
Sardegna,thrush,1
Sardegna,topinambur,1
Sardegna,tuna,1
Sardegna,fresh tagliolini,1
Sardegna,sardinian partridge,1
Sardegna,garden pea,1
Sardegna,lamb meat,1
Sardegna,wild fennel frond,1
Sardegna,boneless lamb,1
Sardegna,salted sardine,1
Sardegna,cooked chickpea,1
Sardegna,sardinian sausage,1
Sardegna,cannonau wine,1
